episode,curriculum_level,scenario,steps,reward,rolling_avg_reward,loss,success_rate,blocked_action_frequency,rollback_count,containment_conflicts,policy_confidence,unsafe_action_count
892,1,LINE_FAULT,12,304.50,385.00,7813.3920,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
893,1,OVERLOAD,12,399.79,384.70,49682.2367,1.00,1.00,12,1,0.0961,12,100.0,1.00,0.0380,0,1,2.2970,1.00,0.58
894,1,OVERLOAD,12,402.99,384.70,44891.5957,1.00,1.00,12,0,0.0956,12,100.0,1.00,0.0380,0,1,2.2972,0.92,0.67
895,1,LINE_FAULT,12,304.50,374.95,7718.0911,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
896,1,OVERLOAD,12,402.79,375.03,48357.0518,1.00,1.00,12,1,0.1023,12,100.0,1.00,0.0380,0,1,2.2971,0.75,0.58
897,1,LINE_FAULT,12,330.13,368.04,8053.8314,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
898,1,LINE_FAULT,12,331.50,361.19,9213.5310,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
899,1,OVERLOAD,12,402.61,361.26,45442.5671,1.00,1.00,12,2,0.1013,12,100.0,1.00,0.0380,0,1,2.2969,0.83,0.50
900,1,OVERLOAD,12,401.99,368.44,47158.4108,1.00,1.00,12,1,0.0955,12,100.0,1.00,0.0380,0,1,2.2972,0.83,0.67
901,1,LINE_FAULT,12,330.13,361.09,9344.2469,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
902,1,OVERLOAD,12,400.63,370.71,44564.2386,1.00,1.00,12,0,0.0960,12,100.0,1.00,0.0380,0,1,2.2965,0.83,0.58
903,1,OVERLOAD,12,399.99,370.73,47816.3571,1.00,1.00,12,0,0.0945,12,100.0,1.00,0.0380,0,1,2.2971,1.00,0.58
904,1,LINE_FAULT,12,304.50,360.88,6561.8488,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
905,1,LINE_FAULT,12,333.44,363.77,11197.8367,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0780,0,12,0.0000,0.00,0.08
906,1,OVERLOAD,12,403.61,363.85,45223.4855,1.00,1.00,12,0,0.1052,12,100.0,1.00,0.0380,0,1,2.2968,0.75,0.58
907,1,LINE_FAULT,12,304.50,361.29,6930.3199,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
908,1,LINE_FAULT,12,307.41,358.88,7557.9150,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0566,0,12,0.0000,0.00,0.08
909,1,LINE_FAULT,12,333.44,351.96,8528.6816,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0780,0,12,0.0000,0.00,0.08
910,1,LINE_FAULT,12,307.81,342.55,7015.8293,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0566,0,12,0.0000,0.00,0.08
911,1,LINE_FAULT,12,307.41,340.27,7235.4465,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0566,0,12,0.0000,0.00,0.08
912,1,OVERLOAD,12,404.79,340.69,46112.9353,1.00,1.00,12,2,0.0978,12,100.0,1.00,0.0380,0,1,2.2970,0.92,0.42
913,1,LINE_FAULT,12,304.50,331.14,7626.6373,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
914,1,LINE_FAULT,12,307.41,331.43,7358.4267,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0566,0,12,0.0000,0.00,0.08
915,1,LINE_FAULT,12,307.41,328.83,7233.2565,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0566,0,12,0.0000,0.00,0.08
916,1,LINE_FAULT,12,333.44,321.81,8885.7264,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0780,0,12,0.0000,0.00,0.08
917,1,OVERLOAD,12,403.61,331.72,47457.9457,1.00,1.00,12,1,0.0925,12,100.0,1.00,0.0380,0,1,2.2950,1.00,0.58
918,1,OVERLOAD,12,401.99,341.18,46671.8489,1.00,1.00,12,1,0.0975,12,100.0,1.00,0.0380,0,1,2.2956,0.83,0.58
919,1,OVERLOAD,12,402.99,348.14,46937.2327,1.00,1.00,12,0,0.0990,12,100.0,1.00,0.0380,0,1,2.2967,0.92,0.58
920,1,LINE_FAULT,12,304.50,347.81,7798.2062,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
921,1,OVERLOAD,12,403.79,357.44,47738.5335,1.00,1.00,12,0,0.0987,12,100.0,1.00,0.0380,0,1,2.2971,0.92,0.58
922,1,OVERLOAD,12,401.99,357.16,47923.0810,1.00,1.00,12,1,0.0986,12,100.0,1.00,0.0380,0,1,2.2974,0.92,0.58
923,1,OVERLOAD,12,402.99,367.01,47757.3997,1.00,1.00,12,1,0.1015,12,100.0,1.00,0.0380,0,1,2.2975,0.92,0.58
924,1,OVERLOAD,12,401.99,376.47,47297.6770,1.00,1.00,12,1,0.1041,12,100.0,1.00,0.0380,0,1,2.2973,0.58,0.50
925,1,LINE_FAULT,12,304.50,376.18,6897.2767,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
926,1,OVERLOAD,12,402.82,383.12,46517.9220,1.00,1.00,12,0,0.1049,12,100.0,1.00,0.0380,0,1,2.2966,0.92,0.58
927,1,OVERLOAD,12,401.99,382.96,45286.9490,1.00,1.00,12,1,0.1008,12,100.0,1.00,0.0380,0,1,2.2976,1.00,0.67
928,1,LINE_FAULT,12,304.50,373.21,6685.5794,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
929,1,OVERLOAD,12,402.79,373.19,47934.0541,1.00,1.00,12,0,0.0972,12,100.0,1.00,0.0380,0,1,2.2967,0.92,0.75
930,1,LINE_FAULT,12,304.50,373.19,6720.3643,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
931,1,LINE_FAULT,12,307.41,363.55,6775.2415,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0566,0,12,0.0000,0.00,0.08
932,1,LINE_FAULT,12,307.41,354.09,7966.1787,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0566,0,12,0.0000,0.00,0.08
933,1,LINE_FAULT,12,333.44,347.14,9244.6078,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0780,0,12,0.0000,0.00,0.08
934,1,OVERLOAD,12,401.61,347.10,48379.5559,1.00,1.00,12,0,0.0994,12,100.0,1.00,0.0380,0,1,2.2968,0.92,0.50
935,1,OVERLOAD,12,401.99,356.85,46476.9890,1.00,1.00,12,0,0.0997,12,100.0,1.00,0.0380,0,1,2.2975,0.75,0.42
936,1,LINE_FAULT,12,330.13,349.58,9754.2145,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
937,1,LINE_FAULT,12,307.81,340.16,6506.3356,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0566,0,12,0.0000,0.00,0.08
938,1,LINE_FAULT,12,333.44,343.05,9032.1462,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0780,0,12,0.0000,0.00,0.08
939,1,LINE_FAULT,12,307.81,333.55,6846.5199,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0566,0,12,0.0000,0.00,0.08
940,1,OVERLOAD,12,403.79,343.48,50237.2782,1.00,1.00,12,1,0.1003,12,100.0,1.00,0.0380,0,1,2.2970,0.92,0.67
941,1,LINE_FAULT,12,304.50,343.19,6717.3385,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
942,1,LINE_FAULT,12,333.44,345.80,11189.4789,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0780,0,12,0.0000,0.00,0.08
943,1,OVERLOAD,12,404.61,352.91,48266.8160,1.00,1.00,12,0,0.0990,12,100.0,1.00,0.0380,0,1,2.2968,1.00,0.42
944,1,LINE_FAULT,12,330.13,345.77,10197.7752,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
945,1,OVERLOAD,12,400.61,345.63,46881.1792,1.00,1.00,12,0,0.0954,12,100.0,1.00,0.0380,0,1,2.2966,0.83,0.58
946,1,LINE_FAULT,12,304.50,343.06,7592.6390,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
947,1,LINE_FAULT,12,333.44,345.63,11363.4025,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0780,0,12,0.0000,0.00,0.08
948,1,OVERLOAD,12,403.61,352.64,47611.9945,1.00,1.00,12,0,0.0987,12,100.0,1.00,0.0380,0,1,2.2967,0.83,0.50
949,1,OVERLOAD,12,402.99,362.16,47975.9212,1.00,1.00,12,1,0.0939,12,100.0,1.00,0.0380,0,1,2.2973,1.00,0.50
950,1,OVERLOAD,12,402.99,362.08,47095.3796,1.00,1.00,12,0,0.0964,12,100.0,1.00,0.0380,0,1,2.2974,1.00,0.75
951,1,LINE_FAULT,12,304.50,362.08,7800.6290,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
952,1,LINE_FAULT,12,307.41,359.48,7089.4219,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0566,0,12,0.0000,0.00,0.08
953,1,OVERLOAD,12,400.79,359.10,47715.1524,1.00,1.00,12,0,0.0974,12,100.0,1.00,0.0380,0,1,2.2973,0.92,0.58
954,1,LINE_FAULT,12,330.13,359.10,12078.8654,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
955,1,OVERLOAD,12,403.61,359.40,44263.1710,1.00,1.00,12,1,0.1027,12,100.0,1.00,0.0380,0,1,2.2969,0.83,0.58
956,1,OVERLOAD,12,398.99,368.85,45418.9950,1.00,1.00,12,2,0.0939,12,100.0,1.00,0.0380,0,1,2.2968,0.83,0.58
957,1,LINE_FAULT,12,330.13,368.52,12116.4395,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
958,1,OVERLOAD,12,397.61,367.92,48323.3598,1.00,1.00,12,0,0.0951,12,100.0,1.00,0.0380,0,1,2.2959,0.83,0.42
959,1,LINE_FAULT,12,304.50,358.07,7442.6726,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
960,1,LINE_FAULT,12,333.44,351.11,8198.7551,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0780,0,12,0.0000,0.00,0.08
961,1,OVERLOAD,12,400.61,360.72,48618.2932,1.00,1.00,12,1,0.0999,12,100.0,1.00,0.0380,0,1,2.2964,0.75,0.50
962,1,LINE_FAULT,12,304.50,360.43,7623.6811,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
963,1,OVERLOAD,12,402.79,360.63,46894.7038,1.00,1.00,12,0,0.0994,12,100.0,1.00,0.0380,0,1,2.2969,0.92,0.67
964,1,OVERLOAD,12,401.99,367.82,49614.5365,1.00,1.00,12,0,0.0995,12,100.0,1.00,0.0380,0,1,2.2973,1.00,0.50
965,1,OVERLOAD,12,402.99,367.76,48030.9265,1.00,1.00,12,2,0.1014,12,100.0,1.00,0.0380,0,1,2.2974,0.83,0.58
966,1,LINE_FAULT,12,330.13,360.87,8583.1845,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
967,1,LINE_FAULT,12,307.81,358.64,7499.2407,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0566,0,12,0.0000,0.00,0.08
968,1,LINE_FAULT,12,333.44,352.22,8646.5335,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0780,0,12,0.0000,0.00,0.08
969,1,LINE_FAULT,12,307.81,352.55,7327.1987,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0566,0,12,0.0000,0.00,0.08
970,1,LINE_FAULT,12,333.44,352.55,8421.1064,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0780,0,12,0.0000,0.00,0.08
971,1,OVERLOAD,12,400.63,352.55,48602.8712,1.00,1.00,12,0,0.1015,12,100.0,1.00,0.0380,0,1,2.2965,0.83,0.58
972,1,OVERLOAD,12,399.99,362.10,46824.8091,1.00,1.00,12,1,0.1011,12,100.0,1.00,0.0380,0,1,2.2975,0.92,0.58
973,1,LINE_FAULT,12,304.50,352.27,7948.5761,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
974,1,LINE_FAULT,12,307.41,342.81,7282.7254,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0566,0,12,0.0000,0.00,0.08
975,1,OVERLOAD,12,400.79,342.59,45413.0078,1.00,1.00,12,2,0.0995,12,100.0,1.00,0.0380,0,1,2.2972,0.83,0.50
976,1,OVERLOAD,12,403.99,349.98,45344.8556,1.00,1.00,12,2,0.0953,12,100.0,1.00,0.0380,0,1,2.2969,1.00,0.67
977,1,LINE_FAULT,12,304.50,349.65,8134.2422,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
978,1,OVERLOAD,12,396.79,355.98,47129.6397,1.00,1.00,12,0,0.0917,12,100.0,1.00,0.0380,0,1,2.2960,0.83,0.50
979,1,OVERLOAD,12,401.99,365.40,45230.6903,1.00,1.00,12,1,0.0931,12,100.0,1.00,0.0380,0,1,2.2965,0.92,0.58
980,1,OVERLOAD,12,400.99,372.16,46404.3388,1.00,1.00,12,1,0.0936,12,100.0,1.00,0.0380,0,1,2.2965,1.00,0.58
981,1,LINE_FAULT,12,304.50,362.55,6859.9085,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
982,1,LINE_FAULT,12,307.41,353.29,6985.5354,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0566,0,12,0.0000,0.00,0.08
983,1,OVERLOAD,12,403.79,363.22,46926.1261,1.00,1.00,12,0,0.1011,12,100.0,1.00,0.0380,0,1,2.2970,0.75,0.58
984,1,LINE_FAULT,12,330.13,365.49,8897.5039,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
985,1,LINE_FAULT,12,307.81,356.19,8711.1025,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0566,0,12,0.0000,0.00,0.08
986,1,OVERLOAD,12,411.79,356.97,48126.2524,1.00,0.92,11,1,0.0962,11,100.0,0.92,0.0380,0,1,2.2966,0.83,0.67
987,1,OVERLOAD,12,402.99,366.82,48380.8270,1.00,1.00,12,1,0.0958,12,100.0,1.00,0.0380,0,1,2.2967,0.92,0.75
988,1,OVERLOAD,12,402.99,367.44,46750.2405,1.00,1.00,12,0,0.0988,12,100.0,1.00,0.0380,0,1,2.2974,0.83,0.75
989,1,OVERLOAD,12,401.99,367.44,47264.8932,1.00,1.00,12,1,0.0997,12,100.0,1.00,0.0380,0,1,2.2973,1.00,0.67
990,1,LINE_FAULT,12,304.50,357.79,7160.7055,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
991,1,OVERLOAD,12,410.99,368.44,49020.4474,1.00,0.92,11,0,0.1003,11,100.0,0.92,0.0380,0,1,2.2968,0.92,0.67
992,1,LINE_FAULT,12,304.50,368.15,7416.0123,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
993,1,OVERLOAD,12,429.25,370.69,51782.7639,1.00,0.92,11,1,0.0974,11,100.0,0.92,0.0374,0,1,2.2948,0.92,0.58
994,1,OVERLOAD,12,408.03,378.48,47421.1657,1.00,0.92,11,0,0.0957,11,100.0,0.92,0.0380,0,1,2.2950,0.83,0.75
995,1,OVERLOAD,12,401.99,387.90,46488.5631,1.00,1.00,12,2,0.0979,12,100.0,1.00,0.0380,0,1,2.2944,0.92,0.67
996,1,LINE_FAULT,12,304.50,377.17,7378.7686,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
997,1,OVERLOAD,12,399.79,376.85,46470.6641,1.00,1.00,12,0,0.0963,12,100.0,1.00,0.0380,0,1,2.2933,1.00,0.42
998,1,OVERLOAD,12,402.99,376.85,48533.6395,1.00,1.00,12,0,0.1014,12,100.0,1.00,0.0380,0,1,2.2931,0.67,0.42
999,1,OVERLOAD,12,403.99,377.05,46421.1918,1.00,1.00,12,2,0.1010,12,100.0,1.00,0.0380,0,1,2.2935,0.92,0.58
1000,1,OVERLOAD,12,401.99,386.80,50076.5086,1.00,1.00,12,1,0.1004,12,100.0,1.00,0.0380,0,1,2.2935,0.75,0.67
1,1,OVERLOAD,5,201.16,201.16,0.0000,1.00,0.40,2,0,0.0795,2,100.0,0.40,0.0417,0,1,0.0000,1.00,0.80
2,1,OVERLOAD,5,181.87,191.51,0.0000,1.00,0.60,3,0,0.0834,3,100.0,0.60,0.0430,0,1,0.0000,0.80,1.00
3,1,LINE_FAULT,5,128.56,170.53,0.0000,0.00,1.00,5,0,0.2000,5,100.0,1.00,0.0567,0,5,0.0000,0.80,1.00
4,1,LINE_FAULT,5,135.45,161.76,0.0000,0.00,1.00,5,0,0.2000,5,100.0,1.00,0.0776,0,5,0.0000,0.60,0.80
5,1,LINE_FAULT,5,132.24,155.86,0.0000,0.00,1.00,5,0,0.0000,5,100.0,1.00,0.0566,0,5,0.0000,1.00,1.00
1,1,OVERLOAD,5,192.16,192.16,12901.7966,1.00,0.40,2,0,0.0986,2,100.0,0.40,0.0380,0,1,2.2967,0.80,1.00
2,1,LINE_FAULT,5,122.94,157.55,1026768.7296,0.00,1.00,5,0,0.6000,5,100.0,1.00,0.0565,0,5,0.0000,0.00,0.20
3,1,OVERLOAD,5,168.96,161.35,10342.1223,1.00,1.00,5,1,0.1003,5,100.0,1.00,0.0380,0,1,2.2923,0.60,0.80
4,1,LINE_FAULT,5,129.14,153.30,523824660.3065,0.00,1.00,5,0,0.6000,5,100.0,1.00,0.0780,0,5,0.0000,0.00,0.20
5,1,OVERLOAD,5,168.52,156.34,955958.8539,1.00,0.80,4,1,0.2400,4,100.0,0.80,0.0489,0,1,0.9165,0.40,0.60
1,1,LINE_FAULT,5,53.84,53.84,0.0000,0.00,1.00,5,1,0.0000,5,100.0,1.00,0.0565,0,5,0.0000,1.00,0.60
2,1,OVERLOAD,5,131.01,92.43,0.0000,1.00,0.40,3,0,0.0235,2,100.0,0.60,0.0544,0,1,0.0000,0.80,0.60
3,1,OVERLOAD,5,140.16,108.34,0.0000,1.00,0.60,3,0,0.0995,3,100.0,0.60,0.0380,0,1,0.0000,0.80,1.00
4,1,OVERLOAD,5,93.16,104.54,0.0000,1.00,1.00,5,1,0.0984,5,100.0,1.00,0.0380,0,1,0.0000,1.00,0.80
5,1,LINE_FAULT,5,57.14,95.06,0.0000,0.00,1.00,5,0,0.4000,5,100.0,1.00,0.0780,0,5,0.0000,0.80,0.80
1,1,LINE_FAULT,5,50.84,50.84,9543568.8695,0.00,1.00,5,0,0.6000,5,100.0,1.00,0.0565,0,5,0.0000,0.00,0.20
2,1,LINE_FAULT,5,57.45,54.14,213476039.5564,0.00,1.00,5,0,0.6000,5,100.0,1.00,0.0776,0,5,0.0000,0.00,0.20
3,1,OVERLOAD,5,142.56,83.62,6640.4668,1.00,0.60,3,0,0.1040,3,100.0,0.60,0.0376,0,1,2.2934,0.80,0.80
4,1,LINE_FAULT,5,54.05,76.22,214208604.3062,0.00,1.00,5,0,0.6000,5,100.0,1.00,0.0780,0,5,0.0000,0.00,0.20
5,1,LINE_FAULT,5,55.50,72.08,47345226.6187,0.00,1.00,5,0,0.6000,5,100.0,1.00,0.0779,0,5,0.0000,0.00,0.20
